1320571.0,7.871,-0.027,50.000,7683
1319475.0,7.865,-0.027,50.000,7704
1319268.0,7.863,-0.027,50.000,7725
1320457.0,7.871,-0.027,50.000,7746
1320541.0,7.871,-0.027,50.000,7767
1321129.0,7.875,-0.027,50.000,7788
1320114.0,7.868,-0.027,50.000,7809
1320151.0,7.869,-0.027,50.000,7830
1320165.0,7.869,-0.027,50.000,7851
1320130.0,7.869,-0.027,50.000,7872
1320007.0,7.868,-0.027,50.000,7893
1318674.0,7.860,-0.027,50.000,7914
1320290.0,7.870,-0.027,50.000,7935
1319775.0,7.866,-0.027,50.000,7956
1320968.0,7.874,-0.027,50.000,7977
1321433.0,7.876,-0.027,50.000,7998
1319603.0,7.865,-0.027,50.000,8019
1320701.0,7.872,-0.027,50.000,8040
1321175.0,7.875,-0.027,50.000,8061
1321107.0,7.874,-0.027,50.000,8082
1320783.0,7.872,-0.027,50.000,8103
1319383.0,7.864,-0.027,50.000,8124
1319687.0,7.866,-0.027,50.000,8145
1319216.0,7.863,-0.027,50.000,8166
1320595.0,7.871,-0.027,50.000,8187
1321592.0,7.877,-0.027,50.000,8208
1320030.0,7.868,-0.027,50.000,8229
1320316.0,7.870,-0.027,50.000,8250
1320677.0,7.872,-0.027,50.000,8271
1321179.0,7.875,-0.027,50.000,8292
1321227.0,7.875,-0.027,50.000,8313
1319273.0,7.863,-0.027,50.000,8334
1320647.0,7.872,-0.027,50.000,8355
1320782.0,7.872,-0.027,50.000,8376
1320857.0,7.873,-0.027,50.000,8397
1321338.0,7.876,-0.027,50.000,8418
1319612.0,7.866,-0.027,50.000,8439
1321060.0,7.874,-0.027,50.000,8460
1322072.0,7.880,-0.026,50.000,8481
1322284.0,7.881,-0.026,50.000,8502
1322350.0,7.882,-0.026,50.000,8523
1320192.0,7.869,-0.027,50.000,8544
1320564.0,7.871,-0.027,50.000,8565
1321366.0,7.876,-0.027,50.000,8586
1321426.0,7.876,-0.027,50.000,8607
1322220.0,7.881,-0.026,50.000,8628
1322019.0,7.880,-0.027,50.000,8649
1321762.0,7.878,-0.027,50.000,8670
1321164.0,7.875,-0.027,50.000,8691
1321790.0,7.878,-0.027,50.000,8712
1322520.0,7.883,-0.026,50.000,8733
1321974.0,7.880,-0.027,50.000,8754
1321498.0,7.877,-0.027,50.000,8775
1321092.0,7.874,-0.027,50.000,8796
1322783.0,7.884,-0.026,50.000,8817
1324157.0,7.893,-0.026,50.000,8838
1320884.0,7.873,-0.027,50.000,8859
1322174.0,7.881,-0.026,50.000,8880
1322131.0,7.881,-0.026,50.000,8901
1323135.0,7.886,-0.026,50.000,8922
1324331.0,7.894,-0.026,50.000,8943
1323147.0,7.887,-0.026,50.000,8964
1323574.0,7.889,-0.026,50.000,8985
1323956.0,7.891,-0.026,50.000,9006
1325511.0,7.901,-0.026,50.000,9027
1323035.0,7.886,-0.026,50.000,9048
1322548.0,7.883,-0.026,50.000,9069
1321723.0,7.878,-0.027,50.000,9090
1322557.0,7.883,-0.026,50.000,9111
1323580.0,7.889,-0.026,50.000,9132
1322947.0,7.885,-0.026,50.000,9153
1322505.0,7.883,-0.026,50.000,9174
1322382.0,7.882,-0.026,50.000,9195
1323095.0,7.886,-0.026,50.000,9216
1323025.0,7.886,-0.026,50.000,9237
1323144.0,7.887,-0.026,50.000,9258
1322389.0,7.882,-0.026,50.000,9279
1323553.0,7.889,-0.026,50.000,9300
1322209.0,7.881,-0.026,50.000,9321
1321977.0,7.880,-0.027,50.000,9342
1324792.0,7.896,-0.026,50.000,9363
1322523.0,7.883,-0.026,50.000,9384
1322480.0,7.883,-0.026,50.000,9405
1323396.0,7.888,-0.026,50.000,9426
1322912.0,7.885,-0.026,50.000,9447
1323904.0,7.891,-0.026,50.000,9468
1323697.0,7.890,-0.026,50.000,9489
1323210.0,7.887,-0.026,50.000,9510
1321840.0,7.879,-0.027,50.000,9531
1322853.0,7.885,-0.026,50.000,9552
1324242.0,7.893,-0.026,50.000,9573
1323341.0,7.888,-0.026,50.000,9594
1323772.0,7.890,-0.026,50.000,9615
1323641.0,7.890,-0.026,50.000,9636
1323495.0,7.889,-0.026,50.000,9657
1324114.0,7.892,-0.026,50.000,9678
1324023.0,7.892,-0.026,50.000,9699
1324142.0,7.893,-0.026,50.000,9720
1324637.0,7.895,-0.026,50.000,9741
1323827.0,7.891,-0.026,50.000,9762
1324145.0,7.893,-0.026,50.000,9783
1323591.0,7.889,-0.026,50.000,9804
1324422.0,7.894,-0.026,50.000,9825
1324057.0,7.892,-0.026,50.000,9846
1323236.0,7.887,-0.026,50.000,9867
1325481.0,7.900,-0.026,50.000,9888
1324992.0,7.898,-0.026,50.000,9909
1325308.0,7.899,-0.026,50.000,9930
1323327.0,7.888,-0.026,50.000,9951
1325572.0,7.901,-0.026,50.000,9972
1325321.0,7.900,-0.026,50.000,9993
1324705.0,7.896,-0.026,50.000,10014
1325016.0,7.898,-0.026,50.000,10035
1325013.0,7.898,-0.026,50.000,10056
1325066.0,7.898,-0.026,50.000,10077
1324914.0,7.897,-0.026,50.000,10098
1325192.0,7.899,-0.026,50.000,10119
1324876.0,7.897,-0.026,50.000,10140
1325704.0,7.902,-0.026,50.000,10161
1324262.0,7.893,-0.026,50.000,10182
1323997.0,7.892,-0.026,50.000,10203
1325579.0,7.901,-0.026,50.000,10224
1324687.0,7.896,-0.026,50.000,10245
1324497.0,7.895,-0.026,50.000,10266
1324665.0,7.896,-0.026,50.000,10287
1325436.0,7.900,-0.026,50.000,10308
1325253.0,7.899,-0.026,50.000,10329
1325347.0,7.900,-0.026,50.000,10350
1325827.0,7.903,-0.026,50.000,10371
1325223.0,7.899,-0.026,50.000,10392
1325541.0,7.901,-0.026,50.000,10413
1325588.0,7.901,-0.026,50.000,10434
1325412.0,7.900,-0.026,50.000,10455
1325588.0,7.901,-0.026,50.000,10476
1325877.0,7.903,-0.026,50.000,10497
1326337.0,7.906,-0.026,50.000,10518
1327266.0,7.911,-0.026,50.000,10539
1326282.0,7.905,-0.026,50.000,10560
1326815.0,7.908,-0.026,50.000,10581
1326241.0,7.905,-0.026,50.000,10602
1327545.0,7.913,-0.026,50.000,10623
1327312.0,7.911,-0.026,50.000,10644
1327026.0,7.910,-0.026,50.000,10665
1326445.0,7.906,-0.026,50.000,10686
1327331.0,7.912,-0.026,50.000,10707
1326690.0,7.908,-0.026,50.000,10728
1328941.0,7.921,-0.026,50.000,10749
1326632.0,7.907,-0.026,50.000,10770
1326640.0,7.907,-0.026,50.000,10791
1327389.0,7.912,-0.026,50.000,10812
1326810.0,7.908,-0.026,50.000,10833
1328104.0,7.916,-0.026,50.000,10854
1327136.0,7.910,-0.026,50.000,10875
1327152.0,7.910,-0.026,50.000,10896
1327108.0,7.910,-0.026,50.000,10917
1327580.0,7.913,-0.026,50.000,10938
1327809.0,7.914,-0.026,50.000,10959
1327112.0,7.910,-0.026,50.000,10980
1327039.0,7.910,-0.026,50.000,11001
1327139.0,7.910,-0.026,50.000,11022
1327763.0,7.914,-0.026,50.000,11043
1328024.0,7.916,-0.026,50.000,11064
1328134.0,7.916,-0.026,50.000,11085
1327162.0,7.911,-0.026,50.000,11106
1327338.0,7.912,-0.026,50.000,11127
1328349.0,7.918,-0.026,50.000,11148
1328719.0,7.920,-0.026,50.000,11169
1327028.0,7.910,-0.026,50.000,11190
1328005.0,7.916,-0.026,50.000,11211
1327173.0,7.911,-0.026,50.000,11232
1328631.0,7.919,-0.026,50.000,11253
1328892.0,7.921,-0.026,50.000,11274
1327630.0,7.913,-0.026,50.000,11295
1326329.0,7.906,-0.026,50.000,11316
1328566.0,7.919,-0.026,50.000,11337
1328570.0,7.919,-0.026,50.000,11358
1330062.0,7.928,-0.026,50.000,11379
1327247.0,7.911,-0.026,50.000,11400
1328440.0,7.918,-0.026,50.000,11421
1328507.0,7.919,-0.026,50.000,11442
1328024.0,7.916,-0.026,50.000,11463
1329510.0,7.924,-0.026,50.000,11484
1328691.0,7.920,-0.026,50.000,11505
1328516.0,7.919,-0.026,50.000,11526
1328859.0,7.921,-0.026,50.000,11547
1329239.0,7.923,-0.026,50.000,11568
1330417.0,7.930,-0.026,50.000,11589
1328789.0,7.920,-0.026,50.000,11610
1329338.0,7.923,-0.026,50.000,11631
1330088.0,7.928,-0.026,50.000,11652
1329120.0,7.922,-0.026,50.000,11673
1330133.0,7.928,-0.026,50.000,11694
1329002.0,7.921,-0.026,50.000,11715
1329151.0,7.922,-0.026,50.000,11736
1328505.0,7.919,-0.026,50.000,11757
1329211.0,7.923,-0.026,50.000,11778
1329985.0,7.927,-0.026,50.000,11799
1327817.0,7.914,-0.026,50.000,11820
1329435.0,7.924,-0.026,50.000,11841
1329520.0,7.925,-0.026,50.000,11862
1329683.0,7.926,-0.026,50.000,11883
1330220.0,7.929,-0.026,50.000,11904
1328583.0,7.919,-0.026,50.000,11925
1328915.0,7.921,-0.026,50.000,11946
1330120.0,7.928,-0.026,50.000,11967
1329384.0,7.924,-0.026,50.000,11988
1331494.0,7.936,-0.026,50.000,12009
1331094.0,7.934,-0.026,50.000,12030
1330697.0,7.932,-0.026,50.000,12051
1330727.0,7.932,-0.026,50.000,12072
1330772.0,7.932,-0.026,50.000,12093
1330299.0,7.929,-0.026,50.000,12114
1330015.0,7.928,-0.026,50.000,12135
1329922.0,7.927,-0.026,50.000,12156
1329817.0,7.926,-0.026,50.000,12177
1330776.0,7.932,-0.026,50.000,12198
1330319.0,7.929,-0.026,50.000,12219
1330441.0,7.930,-0.026,50.000,12240
1330007.0,7.927,-0.026,50.000,12261
1331190.0,7.935,-0.026,50.000,12282
1330302.0,7.929,-0.026,50.000,12303
1331052.0,7.934,-0.026,50.000,12324
1330133.0,7.928,-0.026,50.000,12345
1330317.0,7.929,-0.026,50.000,12366
1331432.0,7.936,-0.026,50.000,12387
1330479.0,7.930,-0.026,50.000,12408
1330933.0,7.933,-0.026,50.000,12429
1331503.0,7.936,-0.026,50.000,12450
1330023.0,7.928,-0.026,50.000,12471
1331703.0,7.938,-0.026,50.000,12492
1331804.0,7.938,-0.026,50.000,12513
1331823.0,7.938,-0.026,50.000,12534
1330958.0,7.933,-0.026,50.000,12555
1330767.0,7.932,-0.026,50.000,12576
1331463.0,7.936,-0.026,50.000,12597
1332025.0,7.939,-0.026,50.000,12618
1332302.0,7.941,-0.026,50.000,12639
1331562.0,7.937,-0.026,50.000,12660
1331377.0,7.936,-0.026,50.000,12681
1331687.0,7.937,-0.026,50.000,12702
1332129.0,7.940,-0.026,50.000,12723
1331547.0,7.937,-0.026,50.000,12744
1332354.0,7.941,-0.026,50.000,12765
1332261.0,7.941,-0.026,50.000,12786
1331282.0,7.935,-0.026,50.000,12807
1332513.0,7.942,-0.026,50.000,12828
1332329.0,7.941,-0.026,50.000,12849
1333035.0,7.946,-0.026,50.000,12870
1331461.0,7.936,-0.026,50.000,12891
1332892.0,7.945,-0.026,50.000,12912
1333081.0,7.946,-0.026,50.000,12933
1333010.0,7.945,-0.026,50.000,12954
1331983.0,7.939,-0.026,50.000,12975
1332609.0,7.943,-0.026,50.000,12996
1333058.0,7.946,-0.026,50.000,13017
1332090.0,7.940,-0.026,50.000,13038
1332731.0,7.944,-0.026,50.000,13059
1333252.0,7.947,-0.026,50.000,13080
1333194.0,7.946,-0.026,50.000,13101
1333407.0,7.948,-0.026,50.000,13122
1333042.0,7.946,-0.026,50.000,13143
1333776.0,7.950,-0.026,50.000,13164
1333102.0,7.946,-0.026,50.000,13185
1333725.0,7.950,-0.026,50.000,13206
1333650.0,7.949,-0.026,50.000,13227
1332871.0,7.945,-0.026,50.000,13248
1334616.0,7.955,-0.026,50.000,13269
1334337.0,7.953,-0.026,50.000,13290
1333427.0,7.948,-0.026,50.000,13311
1334596.0,7.955,-0.026,50.000,13332
1332480.0,7.942,-0.026,50.000,13353
1331275.0,7.935,-0.026,50.000,13374
1331570.0,7.937,-0.026,50.000,13395
1331747.0,7.938,-0.026,50.000,13416
1332395.0,7.942,-0.026,50.000,13437
1333430.0,7.948,-0.026,50.000,13458
1334135.0,7.952,-0.026,50.000,13479
1336086.0,7.964,-0.025,50.000,13500
1333588.0,7.949,-0.026,50.000,13521
1330577.0,7.931,-0.026,50.000,13542
1328429.0,7.918,-0.026,50.000,13563
1328728.0,7.920,-0.026,50.000,13584
1329734.0,7.926,-0.026,50.000,13605
1332352.0,7.941,-0.026,50.000,13626
1333313.0,7.947,-0.026,50.000,13647
1333492.0,7.948,-0.026,50.000,13668
1333462.0,7.948,-0.026,50.000,13689
1334145.0,7.952,-0.026,50.000,13710
1332002.0,7.939,-0.026,50.000,13731
1331939.0,7.939,-0.026,50.000,13752
1331451.0,7.936,-0.026,50.000,13773
1333011.0,7.945,-0.026,50.000,13794
1334230.0,7.953,-0.026,50.000,13815
1334674.0,7.955,-0.026,50.000,13836
1335812.0,7.962,-0.025,50.000,13857
1335721.0,7.962,-0.025,50.000,13878
1335442.0,7.960,-0.026,50.000,13899
1336995.0,7.969,-0.025,50.000,13920
1337208.0,7.970,-0.025,50.000,13941
1338411.0,7.978,-0.025,50.000,13962
1338330.0,7.977,-0.025,50.000,13983
1338221.0,7.976,-0.025,50.000,14004
1338050.0,7.975,-0.025,50.000,14025
1337962.0,7.975,-0.025,50.000,14046
1338005.0,7.975,-0.025,50.000,14067
1337314.0,7.971,-0.025,50.000,14088
1335900.0,7.963,-0.025,50.000,14109
1335548.0,7.960,-0.025,50.000,14130
1335279.0,7.959,-0.026,50.000,14151
1336621.0,7.967,-0.025,50.000,14172
1337481.0,7.972,-0.025,50.000,14193
1336554.0,7.966,-0.025,50.000,14214
1337357.0,7.971,-0.025,50.000,14235
1338095.0,7.976,-0.025,50.000,14256
1339553.0,7.984,-0.025,50.000,14277
1339292.0,7.983,-0.025,50.000,14298
1340753.0,7.992,-0.025,50.000,14319
1341882.0,7.998,-0.025,50.000,14340
1339458.0,7.984,-0.025,50.000,14361
1338919.0,7.981,-0.025,50.000,14382
1342779.0,8.004,-0.025,50.000,14403
1342769.0,8.004,-0.025,50.000,14424
1345248.0,8.018,-0.025,50.000,14445
1342497.0,8.002,-0.025,50.000,14466
1344886.0,8.016,-0.025,50.000,14487
1351391.0,8.055,-0.024,50.000,14508
1349060.0,8.041,-0.024,50.000,14529
1355936.0,8.082,-0.024,50.000,14550
1355532.0,8.080,-0.024,50.000,14571
1357655.0,8.092,-0.024,50.000,14592
1355109.0,8.077,-0.024,50.000,14613
1361521.0,8.115,-0.024,50.000,14634
1360028.0,8.106,-0.024,50.000,14655
1362425.0,8.121,-0.023,50.000,14676
1363608.0,8.128,-0.023,50.000,14697
1376941.0,8.207,-0.022,50.000,14718
1367674.0,8.152,-0.023,50.000,14739
1367062.0,8.148,-0.023,50.000,14760
1373100.0,8.184,-0.023,50.000,14781
1385193.0,8.256,-0.022,50.000,14802
1374071.0,8.190,-0.023,50.000,14823
1376416.0,8.204,-0.022,50.000,14844
1384928.0,8.255,-0.022,50.000,14865
